sl.no,smiles_format,xyz_file,energy,Formula,Mol_wt
3,C#CC#CC=C,c6h4_aggregates_ag_a_006_b_004_004_selected_result_029_000_ag_a_006_b_004.xyz,-230.580981,C6H4,76.14800000000001
2,C#CC1=CC=C1,c6h4_aggregates_ag_a_006_b_004_008_selected_result_024_001_ag_a_006_b_004.xyz,-230.520384,C6H4,76.14800000000001
1,C#CC1=C(C)[C]1,c6h7_aggregates_ag_a_006_b_004_000_selected_result_006_002_ag_a_006_b_004.xyz,-230.518979,C6H4,76.14800000000001
81,[CH]=C=[C]C#CC,c6h5_aggregates_ag_a_006_b_004_000_selected_result_016_000_ag_a_006_b_004.xyz,-230.503555,C6H4,76.14800000000001
124,[CH2]C1=[C]C[C]=[C]1,c9h8_aggregates_ag_a_006_b_003_004_selected_result_015_001_ag_a_006_b_003.xyz,-229.825379,C6H4,76.14800000000001
6,[CH2]C#CC#C[CH2],c7h4_aggregates_ag_a_006_b_004_008_selected_result_017_000_ag_a_006_b_004.xyz,-230.571619,C6H4,76.14800000000001
28,C#C[C@]12[C@@H]3[C@H]1[C@@H]32,c6h8_aggregates_ag_a_006_b_004_008_selected_result_027_000_ag_a_006_b_004.xyz,-230.482437,C6H4,76.14800000000001
14,[C]=C1[C@H]2[C]C[C@@H]12,c6h4_aggregates_ag_a_006_b_004_000_selected_result_009_001_ag_a_006_b_004.xyz,-230.403333,C6H4,76.14800000000001
32,C#CC1=CC1=C,c10h8_aggregates_ag_a_006_b_004_009_selected_result_018_000_ag_a_006_b_004.xyz,-230.542085,C6H4,76.14800000000001
65,[CH][C]1[C]2[C@H]3[C@@H]1[C@@H]23,c10h8_aggregates_ag_a_006_b_004_009_selected_result_007_001_ag_a_006_b_004.xyz,-230.482437,C6H4,76.14800000000001
29,CC#CC1=C[C]1,c7h6_aggregates_ag_a_006_b_004_009_selected_result_014_000_ag_a_006_b_004.xyz,-230.520018,C6H4,76.14800000000001
55,[CH]1[C]2[C@@H]3C=C[C@]123,c9h7_aggregates_ag_a_006_b_004_008_selected_result_025_005_ag_a_006_b_004.xyz,-230.475072,C6H4,76.14800000000001
54,[C]#C[C][C]1CC1,c7h6_aggregates_ag_a_006_b_004_003_selected_result_028_001_ag_a_006_b_004.xyz,-230.487664,C6H4,76.14800000000001
53,C1=C[C@]23[C@@H]4[C@H]2[C@@]143,c6h7_aggregates_ag_a_006_b_004_000_selected_result_029_003_ag_a_006_b_004.xyz,-230.474935,C6H4,76.14800000000001
52,C#C[C@@H]1[C]2[CH][C@@H]21,c6h7_aggregates_ag_a_006_b_004_000_selected_result_006_001_ag_a_006_b_004.xyz,-230.486008,C6H4,76.14800000000001
46,C#C[C]1[C@@H]2[CH][C@H]12,c6h4_aggregates_ag_a_006_b_004_003_selected_result_000_000_ag_a_006_b_004.xyz,-230.490678,C6H4,76.14800000000001
57,C#C/C=C/C#C,c6h4_aggregates_ag_a_006_b_004_006_selected_result_025_001_ag_a_006_b_004.xyz,-230.57142,C6H4,76.14800000000001
43,C#C[C]C#CC,c6h7_aggregates_ag_a_006_b_004_000_selected_result_010_002_ag_a_006_b_004.xyz,-230.503532,C6H4,76.14800000000001
41,[CH]1C=C[C]2[CH][C]12,c7h7_aggregates_ag_a_006_b_004_007_selected_result_030_003_ag_a_006_b_004.xyz,-230.5807,C6H4,76.14800000000001
38,[C]1C=C1C1C=C1,c10h8_aggregates_ag_a_006_b_004_009_selected_result_008_001_ag_a_006_b_004.xyz,-230.482718,C6H4,76.14800000000001
36,C#C[C]1[C]2C[C@H]12,c9h6_aggregates_ag_a_006_b_004_007_selected_result_006_001_ag_a_006_b_004.xyz,-230.499205,C6H4,76.14800000000001
34,[CH]=C=[C]C=C=C,c8h4_aggregates_ag_a_006_b_004_003_selected_result_013_000_ag_a_006_b_004.xyz,-230.48948,C6H4,76.14800000000001
33,[C]#CC1=C[CH]C1,c6h8_aggregates_ag_a_006_b_004_008_selected_result_020_002_ag_a_006_b_004.xyz,-230.504117,C6H4,76.14800000000001
45,[C]1[C]2C=CC[C]12,c9h6_aggregates_ag_a_006_b_004_008_selected_result_025_001_ag_a_006_b_004.xyz,-230.514122,C6H4,76.14800000000001
106,[CH]=C/C=C/C#C,c7h6_aggregates_ag_a_006_b_005_001_selected_result_022_001_ag_a_006_b_005.xyz,-231.137575,C6H5,77.155
103,[CH]=C1[C@H]2[C@H]3[C@@H]1[C@@H]23,c9h10_aggregates_ag_a_006_b_005_009_selected_result_019_003_ag_a_006_b_005.xyz,-231.081763,C6H5,77.155
102,CC1=C[C@@]12[C][CH]2,c8h5_aggregates_ag_a_006_b_005_002_selected_result_027_001_ag_a_006_b_005.xyz,-231.0657,C6H5,77.155
99,C#CC1=C([CH2])C1,c6h5_aggregates_ag_a_006_b_005_004_selected_result_008_004_ag_a_006_b_005.xyz,-231.145202,C6H5,77.155
96,[C]C=C=CC=C,c7h9_aggregates_ag_a_006_b_005_005_selected_result_024_000_ag_a_006_b_005.xyz,0.0,C6H5,77.155
93,C#CC([CH2])=C=C,c8h10_aggregates_ag_a_006_b_005_000_selected_result_018_001_ag_a_006_b_005.xyz,-231.149626,C6H5,77.155
84,CC#C[C]1C=C1,c8h8_aggregates_ag_a_006_b_005_007_selected_result_017_000_ag_a_006_b_005.xyz,-231.121229,C6H5,77.155
86,C/[C]=C/C1=C[C]1,c7h6_aggregates_ag_a_006_b_005_008_selected_result_005_001_ag_a_006_b_005.xyz,-231.086022,C6H5,77.155
85,[CH]=C1[C@H]2C(=C)[C@@H]12,c10h9_aggregates_ag_a_006_b_005_003_selected_result_018_000_ag_a_006_b_005.xyz,-231.096956,C6H5,77.155
83,[CH2]C=C=C1[C]C1,c8h9_aggregates_ag_a_006_b_005_007_selected_result_012_000_ag_a_006_b_005.xyz,0.0,C6H5,77.155
81,CC=C=C1[C][CH]1,c6h5_aggregates_ag_a_006_b_005_003_selected_result_006_000_ag_a_006_b_005.xyz,-231.09741,C6H5,77.155
116,[CH2]C#CC=C=C,c8h9_aggregates_ag_a_006_b_005_000_selected_result_016_001_ag_a_006_b_005.xyz,-231.166465,C6H5,77.155
80,[C]1=C[C]2[CH][C@@H]2C1,c8h6_aggregates_ag_a_006_b_005_002_selected_result_004_002_ag_a_006_b_005.xyz,-231.092995,C6H5,77.155
87,C#C[CH]C1C=C1,c9h10_aggregates_ag_a_006_b_005_009_selected_result_005_003_ag_a_006_b_005.xyz,-231.121316,C6H5,77.155
118,C#CC1=CC[CH]1,c6h7_aggregates_ag_a_006_b_005_009_selected_result_000_000_ag_a_006_b_005.xyz,-231.153266,C6H5,77.155
190,C#C[C@]12[CH][C@H]1C2,c7h6_aggregates_ag_a_006_b_005_000_selected_result_026_001_ag_a_006_b_005.xyz,-231.112099,C6H5,77.155
124,[C][C@H](C#C)C=C,c7h6_aggregates_ag_a_006_b_005_001_selected_result_030_000_ag_a_006_b_005.xyz,-231.031499,C6H5,77.155
191,C1=C[C@H]2[C@H]3[C]1[C@@H]23,c9h5_aggregates_ag_a_006_b_005_007_selected_result_019_000_ag_a_006_b_005.xyz,-231.11668,C6H5,77.155
186,C#C[C]1[C@@H]2C[C@H]12,c6h5_aggregates_ag_a_006_b_005_009_selected_result_016_000_ag_a_006_b_005.xyz,-231.123067,C6H5,77.155
185,[C]1=[C]C=CC[CH]1,c9h6_aggregates_ag_a_006_b_005_008_selected_result_004_002_ag_a_006_b_005.xyz,-231.142246,C6H5,77.155
178,C#CC([CH2])C#C,c7h5_aggregates_ag_a_006_b_005_002_selected_result_028_001_ag_a_006_b_005.xyz,-231.108108,C6H5,77.155
177,C=C=C1[C][C]1C,c7h6_aggregates_ag_a_006_b_005_008_selected_result_015_000_ag_a_006_b_005.xyz,-231.10505,C6H5,77.155
176,C#C[C]1C=C1C,c8h9_aggregates_ag_a_006_b_005_000_selected_result_009_000_ag_a_006_b_005.xyz,-231.124146,C6H5,77.155
119,[CH]=CC#CC=C,c7h5_aggregates_ag_a_006_b_005_003_selected_result_029_000_ag_a_006_b_005.xyz,-231.138553,C6H5,77.155
175,[C]1[CH][C@@H]2[C@@H]3[C@H]1[C@@H]32,c10h8_aggregates_ag_a_006_b_005_008_selected_result_013_001_ag_a_006_b_005.xyz,-231.11278,C6H5,77.155
170,[CH]=C1[C]2[C](C)[C@H]21,c6h5_aggregates_ag_a_006_b_005_003_selected_result_000_001_ag_a_006_b_005.xyz,-231.066945,C6H5,77.155
162,C=CC1[C]2[CH][C]21,c10h8_aggregates_ag_a_006_b_005_003_selected_result_000_000_ag_a_006_b_005.xyz,-231.093299,C6H5,77.155
138,C#C[C@H]1[CH]C=C1,c8h5_aggregates_ag_a_006_b_005_000_selected_result_003_000_ag_a_006_b_005.xyz,-231.144499,C6H5,77.155
130,C#C[C@@H]1[C@H]2[CH][C@H]21,c7h6_aggregates_ag_a_006_b_005_004_selected_result_016_001_ag_a_006_b_005.xyz,-231.096101,C6H5,77.155
129,[C]C#CC(=C)C,c7h6_aggregates_ag_a_006_b_005_003_selected_result_029_001_ag_a_006_b_005.xyz,-231.098129,C6H5,77.155
126,C#C[C]/C=C\[CH2],c7h6_aggregates_ag_a_006_b_005_000_selected_result_014_000_ag_a_006_b_005.xyz,-231.157513,C6H5,77.155
172,C#CCC#C[CH2],c8h9_aggregates_ag_a_006_b_005_000_selected_result_026_001_ag_a_006_b_005.xyz,-231.144213,C6H5,77.155
79,C#CC=C=C[CH2],c6h6_aggregates_ag_a_006_b_005_009_selected_result_027_000_ag_a_006_b_005.xyz,-231.153391,C6H5,77.155
63,[CH]=C(C#C)C=C,c6h6_aggregates_ag_a_006_b_005_003_selected_result_014_001_ag_a_006_b_005.xyz,-231.130951,C6H5,77.155
64,C#C[CH]C#CC,c7h6_aggregates_ag_a_006_b_005_008_selected_result_026_001_ag_a_006_b_005.xyz,-231.166751,C6H5,77.155
120,[CH2]C1=C[CH]C=[C]1,c6h5_aggregates_ag_a_006_b_004_008_selected_result_010_003_ag_a_006_b_004.xyz,-230.498659,C6H5,77.155
2,C#C[CH]C1=CC1,c7h6_aggregates_ag_a_006_b_005_008_selected_result_012_001_ag_a_006_b_005.xyz,-231.139354,C6H5,77.155
3,[CH]C1=C([CH]C)[C]1,c6h5_aggregates_ag_a_006_b_005_009_selected_result_014_000_ag_a_006_b_005.xyz,0.0,C6H5,77.155
4,C#CC1=C[CH]C1,c8h5_aggregates_ag_a_006_b_005_000_selected_result_023_000_ag_a_006_b_005.xyz,-231.165528,C6H5,77.155
5,C1=C[C@@H]2[C]3[C@H]1[C@@H]32,c7h10_aggregates_ag_a_006_b_005_003_selected_result_025_000_ag_a_006_b_005.xyz,-231.133703,C6H5,77.155
6,[CH2]C#CC1=CC1,c8h9_aggregates_ag_a_006_b_005_008_selected_result_025_002_ag_a_006_b_005.xyz,-231.140855,C6H5,77.155
7,C#C[C@@H]1[C]2C[C@H]21,c6h6_aggregates_ag_a_006_b_005_009_selected_result_025_000_ag_a_006_b_005.xyz,-231.086015,C6H5,77.155
8,[CH]=C/C=C\C#C,c8h7_aggregates_ag_a_006_b_005_003_selected_result_014_003_ag_a_006_b_005.xyz,-231.138433,C6H5,77.155
11,C=C[CH]C1=C[C]1,c8h6_aggregates_ag_a_006_b_005_008_selected_result_018_000_ag_a_006_b_005.xyz,-231.12599,C6H5,77.155
12,C#C[C]/C=C/[CH2],c10h7_aggregates_ag_a_006_b_005_002_selected_result_015_000_ag_a_006_b_005.xyz,-231.161416,C6H5,77.155
13,C#C[CH]C=C=C,c9h8_aggregates_ag_a_006_b_005_001_selected_result_003_000_ag_a_006_b_005.xyz,-231.167225,C6H5,77.155
14,[CH2][C]C#CC=C,c10h9_aggregates_ag_a_006_b_005_001_selected_result_022_000_ag_a_006_b_005.xyz,0.0,C6H5,77.155
17,[C]#CC1=CCC1,c10h7_aggregates_ag_a_006_b_005_001_selected_result_022_001_ag_a_006_b_005.xyz,-231.099707,C6H5,77.155
18,C#CC#C[CH]C,c8h7_aggregates_ag_a_006_b_005_009_selected_result_005_000_ag_a_006_b_005.xyz,-231.169703,C6H5,77.155
20,C=C1[C]=CC=C1,c8h6_aggregates_ag_a_006_b_005_007_selected_result_000_002_ag_a_006_b_005.xyz,-231.180371,C6H5,77.155
1,[CH2]C#CC#CC,c6h5_aggregates_ag_a_006_b_005_000_selected_result_008_002_ag_a_006_b_005.xyz,0.0,C6H5,77.155
25,C#C[C@H]1[C]2C[C@@H]21,c7h6_aggregates_ag_a_006_b_005_001_selected_result_025_000_ag_a_006_b_005.xyz,-231.086022,C6H5,77.155
59,C#CCC1=C[CH]1,c10h8_aggregates_ag_a_006_b_005_007_selected_result_025_001_ag_a_006_b_005.xyz,-231.097837,C6H5,77.155
53,C#CC#CC[CH2],c7h7_aggregates_ag_a_006_b_005_002_selected_result_030_000_ag_a_006_b_005.xyz,-231.134913,C6H5,77.155
51,C#CC1=C[C@H]1[CH2],c7h10_aggregates_ag_a_006_b_005_003_selected_result_021_002_ag_a_006_b_005.xyz,-231.109953,C6H5,77.155
50,C1=CC2C=C[C]12,c9h10_aggregates_ag_a_006_b_005_009_selected_result_017_003_ag_a_006_b_005.xyz,-231.129764,C6H5,77.155
47,[CH]=C1C=CC=C1,c6h5_aggregates_ag_a_006_b_005_004_selected_result_001_000_ag_a_006_b_005.xyz,-231.188889,C6H5,77.155
42,C=C1C=[C]C=C1,c6h7_aggregates_ag_a_006_b_005_008_selected_result_025_001_ag_a_006_b_005.xyz,-231.182531,C6H5,77.155
45,C#C[C@@H]1[CH]C1=C,c6h5_aggregates_ag_a_006_b_005_003_selected_result_031_004_ag_a_006_b_005.xyz,-231.127162,C6H5,77.155
36,[CH]1C=C1C1C=C1,c7h6_aggregates_ag_a_006_b_005_000_selected_result_002_002_ag_a_006_b_005.xyz,-231.076557,C6H5,77.155
35,[CH]CC1=C([CH2])[C]1,c8h9_aggregates_ag_a_006_b_005_008_selected_result_015_002_ag_a_006_b_005.xyz,-230.989182,C6H5,77.155
33,[C]1[CH][C@@H]1C1C=C1,c7h6_aggregates_ag_a_006_b_005_000_selected_result_030_002_ag_a_006_b_005.xyz,-231.054373,C6H5,77.155
31,C#C[C](C)C#C,c10h8_aggregates_ag_a_006_b_005_007_selected_result_015_000_ag_a_006_b_005.xyz,-231.158356,C6H5,77.155
27,[c]1ccccc1,c6h8_aggregates_ag_a_006_b_005_008_selected_result_014_000_ag_a_006_b_005.xyz,-231.246383,C6H5,77.155
38,C#C[C@@]12[CH][C@@H]1C2,c8h6_aggregates_ag_a_006_b_005_002_selected_result_022_007_ag_a_006_b_005.xyz,-231.112105,C6H5,77.155
79,[CH]C1(C#C)CC1,c9h7_aggregates_ag_a_006_b_006_005_selected_result_026_000_ag_a_006_b_006.xyz,-231.688942,C6H6,78.162
86,C=C1[C@H]2C(=C)[C@@H]12,c9h10_aggregates_ag_a_006_b_006_000_selected_result_020_001_ag_a_006_b_006.xyz,-231.779715,C6H6,78.162
85,C1=CC12[C@H]1C[C@H]12,c8h6_aggregates_ag_a_006_b_006_001_selected_result_013_004_ag_a_006_b_006.xyz,-231.734425,C6H6,78.162
83,C#CC1=C(C)C1,c8h6_aggregates_ag_a_006_b_006_001_selected_result_011_002_ag_a_006_b_006.xyz,-231.777673,C6H6,78.162
82,C#C[C@H]1[C@H]2C[C@@H]12,c8h9_aggregates_ag_a_006_b_006_001_selected_result_006_002_ag_a_006_b_006.xyz,-231.770511,C6H6,78.162
74,C=C[C@]12[C@@H]3[C@H]1[C@@H]32,c7h7_aggregates_ag_a_006_b_006_005_selected_result_015_000_ag_a_006_b_006.xyz,-231.728025,C6H6,78.162
56,C#C/C=C\C=C,c9h7_aggregates_ag_a_006_b_006_002_selected_result_022_003_ag_a_006_b_006.xyz,-231.821794,C6H6,78.162
71,[CH]1[C]2C=CC[C@H]12,c6h6_aggregates_ag_a_006_b_006_002_selected_result_016_000_ag_a_006_b_006.xyz,-231.777069,C6H6,78.162
66,CC#CC#CC,c9h6_aggregates_ag_a_006_b_006_007_selected_result_014_000_ag_a_006_b_006.xyz,0.0,C6H6,78.162
61,C#C[C@]12C[C@H]1C2,c8h7_aggregates_ag_a_006_b_006_005_selected_result_030_000_ag_a_006_b_006.xyz,-231.777135,C6H6,78.162
60,[CH]=C=[C][CH][CH]C,c8h8_aggregates_ag_a_006_b_006_003_selected_result_015_003_ag_a_006_b_006.xyz,0.0,C6H6,78.162
93,C=CC#C[C]C,c7h6_aggregates_ag_a_006_b_006_009_selected_result_025_000_ag_a_006_b_006.xyz,-231.736783,C6H6,78.162
52,c1ccccc1,c8h7_aggregates_ag_a_006_b_006_003_selected_result_002_000_ag_a_006_b_006.xyz,-231.930722,C6H6,78.162
72,[CH]CC(=C)C#C,c8h7_aggregates_ag_a_006_b_006_005_selected_result_022_000_ag_a_006_b_006.xyz,-231.816423,C6H6,78.162
101,[CH2][C]C#C[CH]C,c6h7_aggregates_ag_a_006_b_006_009_selected_result_014_000_ag_a_006_b_006.xyz,-229.00535,C6H6,78.162
127,C=C1C=CC=C1,c6h7_aggregates_ag_a_006_b_006_008_selected_result_011_000_ag_a_006_b_006.xyz,-231.872402,C6H6,78.162
108,C1=CC1=C1CC1,c9h7_aggregates_ag_a_006_b_006_002_selected_result_011_004_ag_a_006_b_006.xyz,-231.754885,C6H6,78.162
117,[CH][C]1[CH][C@@H]2C[C@H]12,c6h8_aggregates_ag_a_006_b_006_003_selected_result_014_000_ag_a_006_b_006.xyz,-231.687625,C6H6,78.162
119,C#CC(=C)C=C,c6h6_aggregates_ag_a_006_b_006_003_selected_result_006_001_ag_a_006_b_006.xyz,-231.816424,C6H6,78.162
121,[CH2]C#C/C=C/[CH2],c6h7_aggregates_ag_a_006_b_006_002_selected_result_015_000_ag_a_006_b_006.xyz,-231.817242,C6H6,78.162
122,C1=C(C2=CC2)C1,c7h7_aggregates_ag_a_006_b_006_005_selected_result_011_003_ag_a_006_b_006.xyz,-231.744441,C6H6,78.162
171,C#C[C@@H]1CC1=C,c8h7_aggregates_ag_a_006_b_006_002_selected_result_022_001_ag_a_006_b_006.xyz,-231.784615,C6H6,78.162
138,C#CC1C[C]C1,c9h7_aggregates_ag_a_006_b_006_005_selected_result_024_000_ag_a_006_b_006.xyz,-231.686611,C6H6,78.162
139,C#CC1[CH]C[CH]1,c6h7_aggregates_ag_a_006_b_006_009_selected_result_013_001_ag_a_006_b_006.xyz,-231.664089,C6H6,78.162
141,[C]=C(C)CC#C,c9h7_aggregates_ag_a_006_b_006_002_selected_result_023_002_ag_a_006_b_006.xyz,-231.707749,C6H6,78.162
144,C/C=C/C1=C[C]1,c8h6_aggregates_ag_a_006_b_006_000_selected_result_017_000_ag_a_006_b_006.xyz,-231.764232,C6H6,78.162
155,C#CC(C)=C=C,c8h6_aggregates_ag_a_006_b_006_001_selected_result_009_005_ag_a_006_b_006.xyz,-231.798515,C6H6,78.162
51,C#CC=C=CC,c6h6_aggregates_ag_a_006_b_006_002_selected_result_022_000_ag_a_006_b_006.xyz,-231.799147,C6H6,78.162
168,[C]=C(C)[C][CH][CH2],c7h8_aggregates_ag_a_006_b_006_001_selected_result_000_000_ag_a_006_b_006.xyz,0.0,C6H6,78.162
162,[CH]=CC1=CC[CH]1,c6h7_aggregates_ag_a_006_b_006_009_selected_result_019_001_ag_a_006_b_006.xyz,0.0,C6H6,78.162
107,[CH2]C#C[C]1CC1,c6h7_aggregates_ag_a_006_b_006_002_selected_result_004_000_ag_a_006_b_006.xyz,-231.7883,C6H6,78.162
47,C#CC#CCC,c9h6_aggregates_ag_a_006_b_006_007_selected_result_020_001_ag_a_006_b_006.xyz,-231.80447,C6H6,78.162
21,C#CCC=C=C,c6h9_aggregates_ag_a_006_b_006_008_selected_result_016_002_ag_a_006_b_006.xyz,-231.79047,C6H6,78.162
45,[C]1[CH]C=CC[CH]1,c6h8_aggregates_ag_a_006_b_006_008_selected_result_009_000_ag_a_006_b_006.xyz,-231.796385,C6H6,78.162
21,[CH]C1=CCC=C1,c8h10_aggregates_ag_a_006_b_005_000_selected_result_024_000_ag_a_006_b_005.xyz,-231.188894,C6H6,78.162
65,[CH2]C1=CC[C]=C1,c9h5_aggregates_ag_a_006_b_005_000_selected_result_021_000_ag_a_006_b_005.xyz,-231.182522,C6H6,78.162
159,[CH2]C1=CCC=[C]1,c9h7_aggregates_ag_a_006_b_005_001_selected_result_016_000_ag_a_006_b_005.xyz,-231.180369,C6H6,78.162
3,C#CC=C1CC1,c9h7_aggregates_ag_a_006_b_006_005_selected_result_002_000_ag_a_006_b_006.xyz,-231.790881,C6H6,78.162
4,CC#CC1=CC1,c6h7_aggregates_ag_a_006_b_006_006_selected_result_006_000_ag_a_006_b_006.xyz,-231.779061,C6H6,78.162
5,C#CC1=CCC1,c10h6_aggregates_ag_a_006_b_006_001_selected_result_004_000_ag_a_006_b_006.xyz,-231.804621,C6H6,78.162
6,C1[C@H]2[C@H]3[C@H]4[C@@H]1[C@@]234,c6h6_aggregates_ag_a_006_b_006_009_selected_result_016_001_ag_a_006_b_006.xyz,-231.739591,C6H6,78.162
7,C=C=CC#CC,c7h8_aggregates_ag_a_006_b_006_001_selected_result_004_000_ag_a_006_b_006.xyz,-231.806753,C6H6,78.162
8,C=CC1=C(C)[C]1,c8h7_aggregates_ag_a_006_b_006_001_selected_result_031_000_ag_a_006_b_006.xyz,-231.76751,C6H6,78.162
10,C#CCCC#C,c7h9_aggregates_ag_a_006_b_006_006_selected_result_019_006_ag_a_006_b_006.xyz,-231.78397,C6H6,78.162
11,C=CC#CC=C,c8h9_aggregates_ag_a_006_b_006_008_selected_result_014_002_ag_a_006_b_006.xyz,-231.823704,C6H6,78.162
12,[CH2]C#C[CH][C]C,c6h7_aggregates_ag_a_006_b_006_009_selected_result_012_000_ag_a_006_b_006.xyz,-231.711187,C6H6,78.162
15,C=C1[C@H]2[C@H]3[C@@H]1[C@@H]23,c7h7_aggregates_ag_a_006_b_006_005_selected_result_013_005_ag_a_006_b_006.xyz,-231.764649,C6H6,78.162
16,C#C[C][CH][CH]C,c10h7_aggregates_ag_a_006_b_006_000_selected_result_022_000_ag_a_006_b_006.xyz,-231.732083,C6H6,78.162
2,[C]=C1CC12CC2,c8h7_aggregates_ag_a_006_b_006_004_selected_result_019_001_ag_a_006_b_006.xyz,-231.704631,C6H6,78.162
18,C1=CC2C=CC12,c9h10_aggregates_ag_a_006_b_006_009_selected_result_003_005_ag_a_006_b_006.xyz,-231.795556,C6H6,78.162
20,C=C1[C@H]2C=C[C@@H]12,c8h7_aggregates_ag_a_006_b_006_002_selected_result_030_000_ag_a_006_b_006.xyz,-231.77408,C6H6,78.162
46,C1=CC2(C=C2)C1,c10h8_aggregates_ag_a_006_b_006_002_selected_result_003_000_ag_a_006_b_006.xyz,-231.770064,C6H6,78.162
22,C#C[C@@H]1[C]CC1,c9h8_aggregates_ag_a_006_b_006_005_selected_result_024_000_ag_a_006_b_006.xyz,0.0,C6H6,78.162
24,C#C/C=C/C=C,c8h7_aggregates_ag_a_006_b_006_008_selected_result_007_007_ag_a_006_b_006.xyz,-231.822289,C6H6,78.162
25,CC#CC1C=C1,c6h10_aggregates_ag_a_006_b_006_008_selected_result_029_000_ag_a_006_b_006.xyz,-231.768989,C6H6,78.162
27,[CH2]/C=C/C1=C[CH]1,c7h7_aggregates_ag_a_006_b_006_005_selected_result_030_004_ag_a_006_b_006.xyz,-231.788979,C6H6,78.162
37,[C]1C=C1C1CC1,c6h7_aggregates_ag_a_006_b_006_006_selected_result_012_003_ag_a_006_b_006.xyz,-231.748205,C6H6,78.162
38,C#C[C@@H]1[C@H]2C[C@H]21,c9h7_aggregates_ag_a_006_b_006_002_selected_result_011_000_ag_a_006_b_006.xyz,-231.771714,C6H6,78.162
34,C1=CC1C1=CC1,c8h7_aggregates_ag_a_006_b_006_008_selected_result_003_006_ag_a_006_b_006.xyz,-231.737712,C6H6,78.162
35,C#C[C@@H]1C=CC1,c9h10_aggregates_ag_a_006_b_006_001_selected_result_017_001_ag_a_006_b_006.xyz,-231.793342,C6H6,78.162
36,[CH2]C1=C[C]1C=C,c6h7_aggregates_ag_a_006_b_006_002_selected_result_003_000_ag_a_006_b_006.xyz,-231.793634,C6H6,78.162
17,C1=CC2C3C1C23,c6h6_aggregates_ag_a_006_b_006_001_selected_result_007_000_ag_a_006_b_006.xyz,-231.803693,C6H6,78.162
65,[CH]C1=C[CH]CC1,c7h10_aggregates_ag_a_006_b_007_001_selected_result_028_000_ag_a_006_b_007.xyz,-232.406471,C6H7,79.16900000000001
70,C1=C[C]1C1CC1,c7h7_aggregates_ag_a_006_b_007_000_selected_result_015_001_ag_a_006_b_007.xyz,-232.334735,C6H7,79.16900000000001
58,C#C[C]1CCC1,c8h8_aggregates_ag_a_006_b_007_003_selected_result_027_004_ag_a_006_b_007.xyz,-232.388059,C6H7,79.16900000000001
56,C=C=C[CH]C=C,c7h9_aggregates_ag_a_006_b_007_005_selected_result_016_000_ag_a_006_b_007.xyz,-232.41847,C6H7,79.16900000000001
48,C=C1C[C@@H]2[CH][C@H]12,c9h10_aggregates_ag_a_006_b_007_008_selected_result_021_000_ag_a_006_b_007.xyz,-232.364028,C6H7,79.16900000000001
52,CC#C[C]1CC1,c6h7_aggregates_ag_a_006_b_007_006_selected_result_009_000_ag_a_006_b_007.xyz,-232.380985,C6H7,79.16900000000001
72,C#C/C=C/C[CH2],c9h7_aggregates_ag_a_006_b_007_000_selected_result_000_001_ag_a_006_b_007.xyz,-232.372896,C6H7,79.16900000000001
47,[CH]=CC1=CCC1,c9h9_aggregates_ag_a_006_b_007_009_selected_result_001_000_ag_a_006_b_007.xyz,-232.369794,C6H7,79.16900000000001
46,[CH]1C=C[C@H]2C[C@@H]12,c9h7_aggregates_ag_a_006_b_007_000_selected_result_018_000_ag_a_006_b_007.xyz,-232.436447,C6H7,79.16900000000001
43,[C]1[CH][C@@H]1C1CC1,c7h8_aggregates_ag_a_006_b_007_008_selected_result_010_001_ag_a_006_b_007.xyz,-232.319306,C6H7,79.16900000000001
55,[CH2][C]C#CCC,c7h8_aggregates_ag_a_006_b_007_007_selected_result_028_000_ag_a_006_b_007.xyz,0.0,C6H7,79.16900000000001
73,[CH2]C1C=CC=C1,c7h10_aggregates_ag_a_006_b_007_001_selected_result_020_001_ag_a_006_b_007.xyz,-232.419875,C6H7,79.16900000000001
98,C[CH]C=C1C=C1,c7h7_aggregates_ag_a_006_b_007_000_selected_result_030_000_ag_a_006_b_007.xyz,-232.368507,C6H7,79.16900000000001
78,[CH2]C1=CCC=C1,c7h8_aggregates_ag_a_006_b_007_005_selected_result_028_000_ag_a_006_b_007.xyz,-232.451774,C6H7,79.16900000000001
80,C=[C][C@H]1[C@H]2C[C@@H]12,c8h9_aggregates_ag_a_006_b_007_001_selected_result_003_002_ag_a_006_b_007.xyz,-232.34224,C6H7,79.16900000000001
81,[C]CC1=CCC1,c9h10_aggregates_ag_a_006_b_007_008_selected_result_020_000_ag_a_006_b_007.xyz,-232.281146,C6H7,79.16900000000001
94,[CH2]C1=C[C@H]2C[C@@H]12,c9h10_aggregates_ag_a_006_b_007_008_selected_result_013_000_ag_a_006_b_007.xyz,-232.387403,C6H7,79.16900000000001
100,[CH2]C#CC(=C)C,c9h9_aggregates_ag_a_006_b_007_004_selected_result_021_002_ag_a_006_b_007.xyz,-232.410825,C6H7,79.16900000000001
104,[CH]C1=C([CH2])CC1,c7h9_aggregates_ag_a_006_b_007_003_selected_result_009_000_ag_a_006_b_007.xyz,-232.3723,C6H7,79.16900000000001
105,[CH]1C=C1C1CC1,c7h8_aggregates_ag_a_006_b_007_008_selected_result_031_001_ag_a_006_b_007.xyz,-232.342798,C6H7,79.16900000000001
