Unnamed: 0,smiles,Formula,Mol_wt
800,C1([C@@H](CC)C)CCCCC1,C10H20,140.33999999999997
9696,C(CCC)/C(=C/CC)/CC,C10H20,140.33999999999997
9694,[C@H](CC)(/C=C\CCCC)C,C10H20,140.33999999999997
9686,C(C/C=C/CCCC)(C)C,C10H20,140.33999999999997
11267,[C@@H]1(CC[C@@H](CCCC1)C)C,C10H20,140.33999999999997
9574,C(CC/C=C/CC)CCC,C10H20,140.33999999999997
698,[C@H](CCC=C(C)C)(CC)C,C10H20,140.33999999999997
977,C(CCCC=CC)CCC,C10H20,140.33999999999997
10769,[C@H]1([C@@H](CCCCCC1)C)C,C10H20,140.33999999999997
10770,[C@H]1(C[C@@H](CCCCC1)C)C,C10H20,140.33999999999997
526,C1(CCCCC1)CCCC,C10H20,140.33999999999997
10787,[C@H]1([C@H](C1)C)C[C@@H](CCC)C,C10H20,140.33999999999997
9880,C(CCC)C/C=C/C(C)C,C10H20,140.33999999999997
10771,[C@@H]1([C@@H](CCCCCC1)C)C,C10H20,140.33999999999997
10824,[C@H]1([C@H](C1)C)CC[C@H](CC)C,C10H20,140.33999999999997
10773,[C@H]1(C[C@H](CCCCC1)C)C,C10H20,140.33999999999997
10825,[C@H]1([C@H](C1)C)CCCC(C)C,C10H20,140.33999999999997
10878,[C@@H]1([C@H](CCC1)C)CCCC,C10H20,140.33999999999997
9345,C(C/C=C/CC(C)C)(C)C,C10H20,140.33999999999997
10782,[C@@H]1([C@H](C1)C)C[C@@H](CCC)C,C10H20,140.33999999999997
3102,C(C(=C(C(C)C)C)C)(C)C,C10H20,140.33999999999997
18369,[C@H]1(CC[C@@H](CC1)C)C(C)C,C10H20,140.33999999999997
5803,C(CC(=C)CC)(CC)CC,C10H20,140.33999999999997
21014,[C@@H](CCCC(=C)C)(CC)C,C10H20,140.33999999999997
8301,C([C@H](C(=CC)C)C)(C)(C)C,C10H20,140.33999999999997
421,C(CCCC)CCCC=C,C10H20,140.33999999999997
6132,[C@@H]1([C@@H](CC1)CC)CCCC,C10H20,140.33999999999997
4528,C1(CCCC1)CCC(C)C,C10H20,140.33999999999997
6129,C(CC)(CC)C=CCCC,C10H20,140.33999999999997
6124,C1(CCC(CC1)(C)C)(C)C,C10H20,140.33999999999997
6140,[C@H](C(=C)[C@@H](CC)C)(CC)C,C10H20,140.33999999999997
6122,C(CC)(CC)C(=C(C)C)C,C10H20,140.33999999999997
6110,C(CCCCC)(C)(C)C=C,C10H20,140.33999999999997
59,[C@@H]1(CC[C@@H](CC1)C)C(C)C,C10H20,140.33999999999997
18632,[C@@H]1(CC[C@@H](CC1)C)C(C)C,C10H20,140.33999999999997
16992,[C@@H](CCCC)(C)/C=C/CC,C10H20,140.33999999999997
5671,C(CCC=C(CC)C)(C)C,C10H20,140.33999999999997
6113,C1([C@H]([C@@H](CCC1)C)C)(C)C,C10H20,140.33999999999997
6144,[C@H]1([C@@H](CCC[C@H]1C)C)CC,C10H20,140.33999999999997
5397,C(CCCCC=C)C(C)C,C10H20,140.33999999999997
5396,[C@H](CCCCC=C)(CC)C,C10H20,140.33999999999997
16993,[C@H](CCCC)(C)/C=C/CC,C10H20,140.33999999999997
17094,C1(CC(CCC1)(C)C)(C)C,C10H20,140.33999999999997
6186,C(CCC(=CC)C)CCC,C10H20,140.33999999999997
18370,[C@@H]1(CC[C@@H](CC1)C)C(C)C,C10H20,140.33999999999997
6184,[C@H](CCC(=C)CC)(CC)C,C10H20,140.33999999999997
6179,[C@H]1([C@H](C[C@H]1C)CCC)CC,C10H20,140.33999999999997
6173,[C@@H]1([C@H](CCC[C@H]1C)CC)C,C10H20,140.33999999999997
8399,C(/C(=C(\C(C)C)/C)/C)(C)C,C10H20,140.33999999999997
5860,C(C(=CC(C)C)CC)(C)C,C10H20,140.33999999999997
5257,C1(CC1)[C@H](CCCCC)C,C10H20,140.33999999999997
2824,C(CC(=C(C)C)C)(C)(C)C,C10H20,140.33999999999997
21015,[C@H](CCCC(=C)C)(CC)C,C10H20,140.33999999999997
5295,C1([C@H](C[C@H](CC1)C)C)(C)C,C10H20,140.33999999999997
5298,C(CC=CCC(C)C)(C)C,C10H20,140.33999999999997
5216,C1(CC1)CCC[C@@H](CC)C,C10H20,140.33999999999997
5215,C1(CC1)CC[C@@H](CCC)C,C10H20,140.33999999999997
5252,[C@@H]1([C@@H](C1)C)CCCCCC,C10H20,140.33999999999997
27816,[C@@H](CCCC)(C(=C)CC)C,C10H20,140.33999999999997
18938,[C@@H](CCCCC=C)(CC)C,C10H20,140.33999999999997
5303,[C@@H]1([C@H](CCC1)C)[C@@H](CC)C,C10H20,140.33999999999997
5304,[C@H]1(C[C@@H](CC1)C)[C@@H](CC)C,C10H20,140.33999999999997
5213,[C@@H]1([C@@H](C1)C)[C@@H](CCCC)C,C10H20,140.33999999999997
2101,C(=C(CC)CC)(CC)CC,C10H20,140.33999999999997
5219,C1(CC1)CCCCC(C)C,C10H20,140.33999999999997
4610,[C@H]1([C@@H](CCCC1)C)C(C)C,C10H20,140.33999999999997
4611,C1(CCCCC1)(C(C)C)C,C10H20,140.33999999999997
5230,[C@@]1([C@H](C1)C)(CCCCC)C,C10H20,140.33999999999997
5281,C1(CC1)CCCCCCC,C10H20,140.33999999999997
5266,C1(CC1)C[C@H](CCCC)C,C10H20,140.33999999999997
5237,[C@@H]1([C@@H](C1)CC)CCCCC,C10H20,140.33999999999997
5242,C1(CC1)(CCCCCC)C,C10H20,140.33999999999997
4619,[C@@H]1(C[C@@H](CCC1)CC)CC,C10H20,140.33999999999997
5248,[C@@H]1([C@@H](C1)C)CC[C@@H](CC)C,C10H20,140.33999999999997
5254,[C@H]1([C@@H]([C@H]1C)C)CCCCC,C10H20,140.33999999999997
21158,C(CC/C(=C/C)/CC)(C)C,C10H20,140.33999999999997
5250,[C@H]1([C@H](C1)C)CCCC(C)C,C10H20,140.33999999999997
6172,[C@@H]1([C@@H](CCCC1)CC)CC,C10H20,140.33999999999997
18695,[C@]1(C[C@H](CCC1)C)(CC)C,C10H20,140.33999999999997
5440,C(CCCC)[C@@H](C)C=CC,C10H20,140.33999999999997
6160,C(C=CCCCC)(C)(C)C,C10H20,140.33999999999997
4882,[C@H](CCCC)(CC)C=CC,C10H20,140.33999999999997
5880,C1([C@@H]([C@H]1C)CC(C)C)(C)C,C10H20,140.33999999999997
5851,C(CCC)C=C(CC)CC,C10H20,140.33999999999997
4883,C(CCC)CC=CC(C)C,C10H20,140.33999999999997
5904,C(CC(=C)CCC)CCC,C10H20,140.33999999999997
20133,[C@@H](CCCCC)(CC)C=C,C10H20,140.33999999999997
5849,[C@H](CC)(C=CCCCC)C,C10H20,140.33999999999997
4817,[C@@H]1(CC[C@@H](CC1)C)CCC,C10H20,140.33999999999997
5889,[C@H]1([C@@H]([C@@H](CC1)C)C)C(C)C,C10H20,140.33999999999997
4816,C1(CCCCC1)(CCC)C,C10H20,140.33999999999997
20486,[C@H]1([C@@H](C1)C(C)C)C(C)(C)C,C10H20,140.33999999999997
5893,C(C(=C)CCCC)CCC,C10H20,140.33999999999997
6170,[C@]1(CC[C@H](CC1)C)(CC)C,C10H20,140.33999999999997
5039,[C@@H]1([C@@H](CCC1)C)CCCC,C10H20,140.33999999999997
4760,[C@H]1(C[C@@H](CC1)C)CC(C)C,C10H20,140.33999999999997
5040,[C@H]1(C[C@@H](CC1)C)CCCC,C10H20,140.33999999999997
5122,[C@H]1(CCC[C@H](CCC1)C)C,C10H20,140.33999999999997
1794,[C@@H]1([C@@H](C[C@@H](CC1)C)C)CC,C10H20,140.33999999999997
2215,C1(CC[C@@H](CCC1)C)(C)C,C10H20,140.33999999999997
16229,C(/C(=C\CCCC)/C)(C)C,C10H20,140.33999999999997
7754,C(C/C=C/CCCC)CC,C10H20,140.33999999999997
4706,C(CCC=C(C)C)CCC,C10H20,140.33999999999997
5121,[C@H]1(C[C@H](CCCCC1)C)C,C10H20,140.33999999999997
5150,C1(CCCCCCCC1)C,C10H20,140.33999999999997
5852,C(CCC)CC=C(CC)C,C10H20,140.33999999999997
4881,C(CCC)C(=CCC)CC,C10H20,140.33999999999997
4872,C1(CCCC1)C[C@@H](CC)C,C10H20,140.33999999999997
4824,C1([C@@H](CCC)C)CCCC1,C10H20,140.33999999999997
5921,C(C(C)C)CCCC(=C)C,C10H20,140.33999999999997
5394,C(C[C@@H](C)C=C)CCCC,C10H20,140.33999999999997
2431,C(C(=C)C(C)(C)C)(C)(C)C,C10H20,140.33999999999997
6145,[C@@]1(C[C@@H](CCC1)C)(CC)C,C10H20,140.33999999999997
4554,[C@@H]1(CC[C@@H](CCCC1)C)C,C10H20,140.33999999999997
21495,[C@@H]1([C@@H](C1)C)CCCCCC,C10H20,140.33999999999997
1581,C(CCC)CC=CCCC,C10H20,140.33999999999997
6185,C(CCC(=C)CC)CCC,C10H20,140.33999999999997
21053,[C@H](CC/C(=C\C)/C)(CC)C,C10H20,140.33999999999997
5933,C(CC)(CC)(CC)CC=C,C10H20,140.33999999999997
5972,C(CCCC(=C)C)(C)(C)C,C10H20,140.33999999999997
4964,C(C(C)C)CCC(=CC)C,C10H20,140.33999999999997
4965,[C@H](CC=CC(C)C)(CC)C,C10H20,140.33999999999997
5151,C1(CCCCCCC1)(C)C,C10H20,140.33999999999997
4966,[C@H](CCCC(=C)C)(CC)C,C10H20,140.33999999999997
4967,[C@H](CC)(C=CCC(C)C)C,C10H20,140.33999999999997
4948,C1([C@H](C1)CCCCC)(C)C,C10H20,140.33999999999997
5841,C(CC=CCCCC)(C)C,C10H20,140.33999999999997
1656,[C@@H]1([C@@H](C[C@H]([C@@H](C1)C)C)C)C,C10H20,140.33999999999997
5038,C1(CCCC1)(CCCC)C,C10H20,140.33999999999997
4777,[C@H]1([C@@H]([C@H]([C@@H]([C@H]1C)C)C)C)C,C10H20,140.33999999999997
2370,C(=CCC)(CCC)CCC,C10H20,140.33999999999997
5833,[C@@H]1([C@H](CC[C@@H]1C)C)C(C)C,C10H20,140.33999999999997
2355,[C@H]1(C[C@H](CCC1)C)CCC,C10H20,140.33999999999997
1770,C(CC)(C(=C(C)C)C)(C)C,C10H20,140.33999999999997
4968,C(C(C)C)CCC(=C)CC,C10H20,140.33999999999997
8187,c12[CH+]c(cccc1)cccc2,C11H9+,141.283
8236,C12(CC1)c1c(C=C2)cccc1,C11H10,142.29
13880,c1(cc(ccc1)C#CC=C)C,C11H10,142.29
13881,c1(c(cccc1)C#CC=C)C,C11H10,142.29
15139,C1CC=C=C=C/C=C\C#CC1,C11H10,142.29
28487,c1(ccccc1)C#C/C=C\C,C11H10,142.29
29502,[C@H]12C[C@H](c3c1cccc3)C=C2,C11H10,142.29
41,c12c(ccc(c1)C)cccc2,C11H10,142.29
28400,[C@H]1(c2ccccc2)C=CC=C1,C11H10,142.29
7002,c12c(C=CC1=CC)cccc2,C11H10,142.29
26537,c1(ccccc1)/C=C\C#CC,C11H10,142.29
1705,[C@@H]12C[C@@H](c3c1cccc3)C=C2,C11H10,142.29
29885,c12c(cc(c1)C)ccccc2,C11H10,142.29
29340,[C@@H]12[C@H]3[C@@H]1c1c([C@@H]2C3)cccc1,C11H10,142.29
21555,c12CCCc1ccc1c2C=C1,C11H10,142.29
30163,c12CC=C(c1cccc2)C=C,C11H10,142.29
18061,c1(C(=C)C)ccc(cc1)C#C,C11H10,142.29
23575,c1(ccc(cc1)C=C=C)C=C,C11H10,142.29
2308,[C@@H]12[C@@H](C1)C=Cc1c2cccc1,C11H10,142.29
19829,c1(ccc(cc1)/C=C\C#C)C,C11H10,142.29
4499,c12c(ccc(c1)[11CH3])cccc2,C11H10,142.29
3801,C1(=CC=CC1)c1ccccc1,C11H10,142.29
2621,c12c(ccc2)ccccc1C,C11H10,142.29
7747,c12c(C=CCC=C1)cccc2,C11H10,142.29
28579,[C@@H]1([C@@H](C1)C#C)c1ccccc1,C11H10,142.29
18514,c12c(ccc(c1)C)cccc2,C11H10,142.29
9140,[C@@]123[C@@](C1)(C=CC=C2)C=CC=C3,C11H10,142.29
19624,C1(=CC(=C)C1)c1ccccc1,C11H10,142.29
3151,[C@@H]12[C@H]3[C@@H]4[C@H]3[C@@H]3[C@H]2[C@H]1[C@H]4C3=C=C,C11H10,142.29
3209,[C@@]123[C@@H](C2)c2c([C@H]1C3)cccc2,C11H10,142.29
10179,c12c(C=C/C/1=C\C)cccc2,C11H10,142.29
39,c12c(cccc1C)cccc2,C11H10,142.29
23256,[C@@H]1(C=CC=C1)/C=C/C=C/C#C,C11H10,142.29
24661,c1(cc(ccc1)C#CC)C=C,C11H10,142.29
16380,[C@H]12C(=CC=CC1=C)C=CC=C2,C11H10,142.29
29577,c1(CC(=C)C#C)ccccc1,C11H10,142.29
2093,c12c(ccc1C)ccccc2,C11H10,142.29
22801,c12c(CC=C=CC1)cccc2,C11H10,142.29
14726,c12=CCC=Cc1cccc2=C,C11H10,142.29
26136,c12c(cccc1C)cccc2,C11H10,142.29
19099,C1(=CC=CC1)CC#CCC#C,C11H10,142.29
22172,c12c(ccc(c1)C)cccc2,C11H10,142.29
14725,c12c(=CC=CC1)c(=C)ccc2,C11H10,142.29
28839,c1(ccccc1)C#CC(=C)C,C11H10,142.29
2189,c12c(ccc(cc1)C)ccc2,C11H10,142.29
18760,C1c2c(cccc2)C=C=CC1,C11H10,142.29
22585,c12c(ccc(c1)C)cccc2,C11H10,142.29
28195,C1(CC1)C#Cc1ccccc1,C11H10,142.29
2190,c12c(ccc2)cccc(c1)C,C11H10,142.29
19151,C(=C\C=C\C=C\C#C)(\C)/C#C,C11H10,142.29
17263,c1(c(cccc1)/C=C\C#C)C,C11H10,142.29
14727,c12=CCC=Cc1cc(=C)cc2,C11H10,142.29
2235,C1c2ccccc1cccc2,C11H10,142.29
28263,c1(ccccc1)C(=C)C=C=C,C11H10,142.29
3148,C1c2cccc1ccccc2,C11H10,142.29
607,[C@H]1(c2c(C=C1)cccc2)C=C,C11H10,142.29
9008,c1(ccccc1)C#CCC=C,C11H10,142.29
29424,c12c(ccc(c1)C)cccc2,C11H10,142.29
2012,c12CC=CC=Cc1cccc2,C11H10,142.29
11848,c12c(cccc1C)cccc2,C11H10,142.29
1531,C(CCCCCC)(C)(C)C,C10H22,142.35399999999998
4851,[C@@H]([C@@H](CC)C)(CCC)CC,C10H22,142.35399999999998
2582,[C@H](CCC(C)C)(CCC)C,C10H22,142.35399999999998
2583,[C@H](C[C@@H](CC)C)(CCC)C,C10H22,142.35399999999998
2584,[C@@H]([C@@H](CCC)C)(CCC)C,C10H22,142.35399999999998
1495,C(CCCCC)(CC)CC,C10H22,142.35399999999998
4857,C(CC(C)C)(CC)(CC)C,C10H22,142.35399999999998
4859,C(C(CC)CC)(CC)(C)C,C10H22,142.35399999999998
4854,C(C(C)C)(CCCC)(C)C,C10H22,142.35399999999998
4559,C(C(C)C)(C(C)C)C(C)C,C10H22,142.35399999999998
693,[C@@H](CCC(C)C)(C(C)C)C,C10H22,142.35399999999998
1657,[C@H](CC(C)C)(CCCC)C,C10H22,142.35399999999998
1757,C(C[C@@H](CC)C)(CC)CC,C10H22,142.35399999999998
2558,[C@H](C(C)C)(CCCC)CC,C10H22,142.35399999999998
4852,C([C@@H](CCC)C)(CC)CC,C10H22,142.35399999999998
4858,[C@@H](CC(C)C)(C(C)C)CC,C10H22,142.35399999999998
1666,[C@H]([C@H](CCC)C)(C(C)C)C,C10H22,142.35399999999998
4544,C(CCCC(C)C)(C)(C)C,C10H22,142.35399999999998
4850,[C@H](CC(C)C)(CCC)CC,C10H22,142.35399999999998
1532,C(CCCC)(CCC)(C)C,C10H22,142.35399999999998
4853,C([C@@H](CCCC)C)(C)(C)C,C10H22,142.35399999999998
1545,[C@H](CCCC)(CCC)CC,C10H22,142.35399999999998
4862,C([C@@H](CC(C)C)C)(C)(C)C,C10H22,142.35399999999998
1547,C(C[C@@H](CC)C)[C@@H](CC)C,C10H22,142.35399999999998
4866,[C@@H]([C@H](C(C)C)C)(C(C)C)C,C10H22,142.35399999999998
4867,C(C(C)C)(CC)(CC)CC,C10H22,142.35399999999998
1602,[C@@H]([C@H](CC)C)([C@@H](CC)C)C,C10H22,142.35399999999998
4865,C([C@@H](C(C)C)C)(CC)(C)C,C10H22,142.35399999999998
1601,[C@H]([C@H](CC)C)(CC(C)C)C,C10H22,142.35399999999998
4870,C(C(C)C)(C(C)C)(CC)C,C10H22,142.35399999999998
456,C(CCC(C)C)CC(C)C,C10H22,142.35399999999998
4864,C(C(C)C)(CC(C)C)(C)C,C10H22,142.35399999999998
4863,C([C@H](CC)C)(C(C)C)(C)C,C10H22,142.35399999999998
4843,C(CC(C)(C)C)(CC)(C)C,C10H22,142.35399999999998
4618,C(C(C)(C)C)(C(C)(C)C)C,C10H22,142.35399999999998
4617,C(C(C)(C)C)(C(C)C)(C)C,C10H22,142.35399999999998
772,[C@H](CCCCCC)(CC)C,C10H22,142.35399999999998
4868,C(C(C)(C)C)(CC)(CC)C,C10H22,142.35399999999998
4642,C(CCC)(CCC)(CC)C,C10H22,142.35399999999998
4869,[C@H](C(C)(C)C)(C(C)C)CC,C10H22,142.35399999999998
1580,C(C(CC)CC)(CC)CC,C10H22,142.35399999999998
804,[C@@H](C(C)C)(CCCCC)C,C10H22,142.35399999999998
877,[C@@H](CC(C)(C)C)(C(C)C)C,C10H22,142.35399999999998
4860,C([C@@H](CC)C)(CC)(CC)C,C10H22,142.35399999999998
805,C(C[C@@H](CC)C)(CC)(C)C,C10H22,142.35399999999998
1546,[C@H]([C@@H](CC)C)(CCCC)C,C10H22,142.35399999999998
26538,C(C(CC)CC)(CC)CC,C10H22,142.35399999999998
4861,[C@H](C(C)(C)C)([C@H](CC)C)C,C10H22,142.35399999999998
4519,C(CCC)(CC)(CC)CC,C10H22,142.35399999999998
4694,C(CC[C@@H](CC)C)(C)(C)C,C10H22,142.35399999999998
477,C(CCC(C)C)(CC)(C)C,C10H22,142.35399999999998
1445,C(CC(C)C)(CCC)(C)C,C10H22,142.35399999999998
536,C(CCCCC)CCCC,C10H22,142.35399999999998
4937,C(C(C)C)(C(C)C)CCC,C10H22,142.35399999999998
837,C(CCC(C)C)(CC)CC,C10H22,142.35399999999998
2613,C(CCCC)(CC)(CC)C,C10H22,142.35399999999998
904,[C@H](CCCCC)(CCC)C,C10H22,142.35399999999998
838,C(C(C)(C)C)(CCC)(C)C,C10H22,142.35399999999998
4693,[C@@H](C(C)(C)C)(CCC)CC,C10H22,142.35399999999998
2292,C(CCC)(CCC)CCC,C10H22,142.35399999999998
847,C(C[C@H](CCC)C)(C)(C)C,C10H22,142.35399999999998
2245,C(CC(C)C)(CC(C)C)C,C10H22,142.35399999999998
2682,C([C@H](CCC)C)(CC)(C)C,C10H22,142.35399999999998
4692,C([C@@H](CC)C)(CCC)(C)C,C10H22,142.35399999999998
2341,C(CCCCC)(CC)(C)C,C10H22,142.35399999999998
2681,[C@@H](C[C@@H](CC)C)(C(C)C)C,C10H22,142.35399999999998
4988,[C@H]([C@@H](CC)C)(C(C)C)CC,C10H22,142.35399999999998
25503,[C@H]([C@H](CC)C)(CCCC)C,C10H22,142.35399999999998
420,C(CC(C)C)CCCCC,C10H22,142.35399999999998
20904,[C@@H](CC(C)C)(CCCC)C,C10H22,142.35399999999998
855,C(CCCC)(CCCC)C,C10H22,142.35399999999998
20905,[C@H](CC(C)C)(CCCC)C,C10H22,142.35399999999998
19485,C(CCCCC)CCCC,C10H22,142.35399999999998
8113,C(CCCCC)CCCC,C10H22,142.35399999999998
28116,C(CCCCC)CCCC,C10H22,142.35399999999998
2992,C(C(C)C)(CCC)CCC,C10H22,142.35399999999998
4855,[C@](C(C)C)(CCC)(CC)C,C10H22,142.35399999999998
1471,C(C(CC)(C)C)(CC)(C)C,C10H22,142.35399999999998
11199,[C@@H]([C@@H](C(C)C)C)(C(C)C)C,C10H22,142.35399999999998
11198,[C@@H]([C@H](CC)C)([C@@H](CC)C)C,C10H22,142.35399999999998
11195,[C@@H]([C@H](CCC)C)(C(C)C)C,C10H22,142.35399999999998
11194,[C@@H]([C@@H](CCC)C)(C(C)C)C,C10H22,142.35399999999998
454,C(CCC(C)(C)C)(C)(C)C,C10H22,142.35399999999998
4856,[C@H](C(CC)CC)(C(C)C)C,C10H22,142.35399999999998
11192,[C@@H](C[C@@H](CC)C)(C(C)C)C,C10H22,142.35399999999998
11178,[C@H]([C@@H](CCC)C)(CCC)C,C10H22,142.35399999999998
562,[C@@H](CCCC(C)C)(CC)C,C10H22,142.35399999999998
11177,[C@@H]([C@@H](CCC)C)(CCC)C,C10H22,142.35399999999998
11176,[C@@H](C[C@H](CC)C)(CCC)C,C10H22,142.35399999999998
11175,[C@H](C[C@H](CC)C)(CCC)C,C10H22,142.35399999999998
2993,C(CC(CC)CC)(C)(C)C,C10H22,142.35399999999998
11172,[C@@H]([C@H](CC)C)(CCCC)C,C10H22,142.35399999999998
11171,[C@@H]([C@@H](CC)C)(CCCC)C,C10H22,142.35399999999998
11193,[C@@H](C[C@H](CC)C)(C(C)C)C,C10H22,142.35399999999998
19887,C(#CC#CC#[C-])C#CC#CC#[C-],C12-2,144.24
7841,[C@@H]1(c2c(C=C1C)cccc2)C,C11H12,144.304
25400,C1/C=C\C=C/C=C\C=C/C=C\1,C11H12,144.304
7842,[C@@H]1(c2c(C(=C1)C)cccc2)C,C11H12,144.304
24949,C1(CC1)/C=C\c1ccccc1,C11H12,144.304
14307,C1CCC(=C(C1)C=C=C)C#C,C11H12,144.304
1107,[C@@H]1(c2c(C=C1C)cccc2)C,C11H12,144.304
25351,[C@@]1(CC1=C)(c1ccccc1)C,C11H12,144.304
8573,C1CC1=Cc1ccc(cc1)C,C11H12,144.304
931,C1(c2c(C=C1)cccc2)(C)C,C11H12,144.304
8211,[C@]1(Cc2c1cccc2)(C)C=C,C11H12,144.304
8257,C(CC)c1ccc(cc1)C#C,C11H12,144.304
2892,[C@@H]1(CCC=C1)c1ccccc1,C11H12,144.304
21573,C1CC(=Cc2ccccc2)C1,C11H12,144.304
29342,c1(CC=C)c(cccc1)C=C,C11H12,144.304
14308,C1CCC2=C=CC(=C)C=C2C1,C11H12,144.304
7857,C(c1ccccc1)C(=C)C=C,C11H12,144.304
7744,C(c1ccc(cc1)C#C)(C)C,C11H12,144.304
2751,C1Cc2c(C(=C)C1)cccc2,C11H12,144.304
7806,[C@@H]12C[C@@H](CC1)c1c2cccc1,C11H12,144.304
29341,[C@@H]12[C@H]([C@@H](C1)C2)c1ccccc1,C11H12,144.304
27004,[C@]12(C[C@@H](C1)C2)c1ccccc1,C11H12,144.304
6905,[C@@H]1(c2c(C(=C1)C)cccc2)C,C11H12,144.304
6904,C1C(=Cc2c1cccc2)CC,C11H12,144.304
27639,c1(ccccc1)C=C=C(C)C,C11H12,144.304
6883,[C@H]1(Cc2c1cccc2)CC=C,C11H12,144.304
3433,C1c2c(C(=C1C)C)cccc2,C11H12,144.304
28840,c1(CC=C=CC)ccccc1,C11H12,144.304
28841,C1CC(=Cc2ccccc2)C1,C11H12,144.304
24786,[C@]1(C=C1)(c1c(cccc1)C)C,C11H12,144.304
20947,[C@H]12[C@H]3C(=C)[C@H]([C@@H](C1)C=C3)C2=C,C11H12,144.304
7814,[C@@H]12[C@@H]([C@H]3C[C@@H]1C=C3)C=CC2=C,C11H12,144.304
7742,C(c1c(cccc1)C#C)(C)C,C11H12,144.304
2729,[C@@H]1(C(=C1C)C)c1ccccc1,C11H12,144.304
21574,C1CC(=Cc2ccccc2)C1,C11H12,144.304
4100,[C@@H]12[C@@H](C1)Cc1c(C2)cccc1,C11H12,144.304
6901,C1c2c(C=CC1)cc(cc2)C,C11H12,144.304
29418,C(C1=CC=CC1)C1=CC=CC1,C11H12,144.304
14452,C1CC(=C(C1)C#CC)C#CC,C11H12,144.304
6893,c1(C(=CC=C)C)ccccc1,C11H12,144.304
7743,C(c1cc(ccc1)C#C)(C)C,C11H12,144.304
6892,[C@H](c1ccccc1)(C)C#CC,C11H12,144.304
4730,[C@H]12[C@H](C1)c1c(CC2)cccc1,C11H12,144.304
2876,[C@H]12[C@H](C1)[C@H]1C(=C)C(=C)[C@@H]2C=C1,C11H12,144.304
21955,[C@H]1([C@@H](CC=C)C#C)C=CC=C1,C11H12,144.304
21444,[C@]12([C@@H](C1)CC2)c1ccccc1,C11H12,144.304
29142,c1(C/C=C/C=C)ccccc1,C11H12,144.304
6890,C1CCC=Cc2c1cccc2,C11H12,144.304
1081,C1CC(=Cc2c1cccc2)C,C11H12,144.304
29965,c1(C(=C)CC=C)ccccc1,C11H12,144.304
21572,C1CC(=Cc2ccccc2)C1,C11H12,144.304
29966,C(c1ccccc1)C(=C=C)C,C11H12,144.304
13317,C1C2=CC=CC=C(C2)C=CC1,C11H12,144.304
25201,[C@@H]12[C@H]3C=C[C@@H]1C=C[C@@H](C2)C=C3,C11H12,144.304
6888,C1(CC1)C=Cc1ccccc1,C11H12,144.304
21238,C12=C(C=C(CC1)C=C)C=CC2,C11H12,144.304
6886,c1(C(=C)C=CC)ccccc1,C11H12,144.304
3100,c12c3CCCc3ccc2CC1,C11H12,144.304
27979,c1(/C=C\CC=C)ccccc1,C11H12,144.304
3099,c12c(CC1)cc1c(CCC1)c2,C11H12,144.304
6887,[C@@]1(C(=C1)C)(c1ccccc1)C,C11H12,144.304
6900,[C@@H]1(CCc2c1cccc2)C=C,C11H12,144.304
6902,[C@@H]1(Cc2c(C=C1)cccc2)C,C11H12,144.304
6903,C1c2c(C(=CC1)C)cccc2,C11H12,144.304
1504,c12c(c(ccc2C)C)C=CC1,C11H12,144.304
3668,C([C@H]1C=CC=C1)[C@@H]1C=CC=C1,C11H12,144.304
2092,c1(c(c(cc(c1)C)C)C#C)C,C11H12,144.304
28488,C1CC1=CCc1ccccc1,C11H12,144.304
28489,[C@H]1(CC=CC1)c1ccccc1,C11H12,144.304
11834,c1(C(=C)C(=C)C)ccccc1,C11H12,144.304
3646,C1c2c(CC=C1C)cccc2,C11H12,144.304
28580,c1(/C=C/CC=C)ccccc1,C11H12,144.304
10167,c1(/C(=C/C=C)/C)ccccc1,C11H12,144.304
10165,C1(CC1)/C=C/c1ccccc1,C11H12,144.304
10164,c1(C(=C)/C=C/C)ccccc1,C11H12,144.304
27372,c1(/C=C/C(=C)C)ccccc1,C11H12,144.304
5386,c12c(cc(CC)cc2)C=CC1,C11H12,144.304
1615,c12c(c(ccc2C=CC1)C)C,C11H12,144.304
1614,c12c(CC=C2)ccc(c1C)C,C11H12,144.304
1611,c12c(cc(cc2C)C)C=CC1,C11H12,144.304
1610,c12c(c(cc(c2)C)C)C=CC1,C11H12,144.304
1609,c12c(cc(c(c2)C)C)C=CC1,C11H12,144.304
17241,[C@@]1(C(=C1)C)(c1ccccc1)C,C11H12,144.304
30215,C1C(=CC1)c1c(cccc1)C,C11H12,144.304
15136,C1CCC#C/C=C\C=C=CC1,C11H12,144.304
2098,C1CCC=C1c1ccccc1,C11H12,144.304
20391,c1(c(c(ccc1)C)C#CC)C,C11H12,144.304
29055,[C@H]1(CC=CCC=C1)C#CC=C,C11H12,144.304
2437,C1[C@@H]2C=CC=C[C@H]1C=CC=C2,C11H12,144.304
30262,[C@@H]1(CCC=C1)c1ccccc1,C11H12,144.304
3196,[C@@H]12CC[C@@H](C3=CCC=C13)C=C2,C11H12,144.304
3165,[C@@]123[C@@](C1)(C=CC2)C=CC=CC3,C11H12,144.304
3150,[C@@H]12[C@H]3[C@@H]4[C@H]3[C@@H]3[C@H]2[C@H]1[C@H]4C13CC1,C11H12,144.304
28117,C(c1ccccc1)CC=C=C,C11H12,144.304
29793,[C@@]12([C@H](C1)CC2)c1ccccc1,C11H12,144.304
